"M_REFERENCE","M_OSUSER","M_HOSTNAME","M_HOSTIP","M_DATE","M_FS","M_USER","M_GROUP","M_OPERATION","M_TEMPLATE_NAME","M_BIN_BUILDID","M_ZIP_BUILDID"
3357,"c904994","WHC90499401","10.80.21.106",13-JAN-25,"murex.albilad.com:15008","C904994","CONFIG","IMPORT","E_SIMAH_OTC_REPORT","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3356,"c904994","WHC90499401","10.80.21.106",13-JAN-25,"murex.albilad.com:15008","C904994","CONFIG","EXPORT","CR617244","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3355,"c904994","WHC90499401","10.80.21.106",09-DEC-24,"murex.albilad.com:15008","C904994","CONFIG","EXPORT","NOSTRO_C","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3354,"c905348","WHC90534801","10.80.22.138",02-DEC-24,"murex.albilad.com:15008","C905348","CONFIG","IMPORT","BAB_RECON_REPORTS","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3353,"c905348","WHC90534801","10.80.22.138",20-NOV-24,"murex.albilad.com:15008","C905348","CONFIG","IMPORT","684085_MX_Report_PRS_Range_Accrual_Swap","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3352,"c904994","WHC90499401","10.80.21.106",05-NOV-24,"murex.albilad.com:15008","C904994","CONFIG","IMPORT","PRS_NewMTM_Acc_Config","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3351,"c904994","WHC90499401","10.80.21.106",05-NOV-24,"murex.albilad.com:15008","C904994","CONFIG","IMPORT","SCF_New_Acc_rules","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3350,"c904994","WHC90499401","10.80.21.106",05-NOV-24,"murex.albilad.com:15008","C904994","CONFIG","IMPORT","SCF_New_Acc","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3349,"c904994","WHC90499401","10.80.21.106",05-NOV-24,"murex.albilad.com:15008","C904994","CONFIG","IMPORT","684084_MX_REPORT_PRS_Cap_Floor_Collar","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3348,"C905348","WHC90534801","10.80.22.138",06-OCT-24,"murex.albilad.com:15008","C905348","CONFIG","IMPORT","SCF_New_Acc_rules","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3347,"C905348","WHC90534801","10.80.22.138",06-OCT-24,"murex.albilad.com:15008","C905348","CONFIG","IMPORT","SCF_New_Acc","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3346,"c905348","WHC90534801","10.80.22.138",21-SEP-24,"murex.albilad.com:15008","C905348","CONFIG","IMPORT","Brk_VAT_Accounts","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3345,"c905348","WHC90534801","10.80.22.138",21-SEP-24,"murex.albilad.com:15008","C905348","CONFIG","IMPORT","New_COM_Acc_Rules","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3344,"c905348","WHC90534801","10.80.22.138",21-SEP-24,"murex.albilad.com:15008","C905348","CONFIG","IMPORT","New_COM_Acc_Rules_RFR_Testing","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3343,"c905348","WHC90534801","10.80.22.138",20-SEP-24,"murex.albilad.com:15008","C905348","CONFIG","IMPORT","RFR_Formuals_Pre_Prod","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3342,"c905348","WHC90534801","10.80.22.138",20-SEP-24,"murex.albilad.com:15008","C905348","CONFIG","IMPORT","RFR_Pre-Prod_Genarator","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3341,"c905348","WHC90534801","10.80.22.138",20-SEP-24,"murex.albilad.com:15008","C905348","CONFIG","IMPORT","RFR_Pre_Prod_Indices","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3340,"c905348","WHC90534801","10.80.22.138",20-SEP-24,"murex.albilad.com:15008","C905348","CONFIG","IMPORT","RFR_Pre_Prod_Indices","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3339,"c905348","WHC90534801","10.80.22.138",20-SEP-24,"murex.albilad.com:15008","C905348","CONFIG","IMPORT","RFR_Indices","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3338,"c905348","WHC90534801","10.80.22.138",20-SEP-24,"murex.albilad.com:15008","C905348","CONFIG","IMPORT","RFRChecks_LUT","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3337,"c905348","WHC90534801","10.80.22.138",20-SEP-24,"murex.albilad.com:15008","C905348","CONFIG","IMPORT","RFRChecks_LUT","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3336,"c905348","WHC90534801","10.80.22.138",20-SEP-24,"murex.albilad.com:15008","C905348","CONFIG","IMPORT","RFR_Generators","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3335,"c905348","WHC90534801","10.80.22.138",20-SEP-24,"murex.albilad.com:15008","C905348","CONFIG","IMPORT","RFR_Indices","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3334,"c905348","WHC90534801","10.80.22.138",20-SEP-24,"murex.albilad.com:15008","C905348","CONFIG","IMPORT","RFR_PreRequisites","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3333,"c905348","WHC90534801","10.80.22.138",19-SEP-24,"murex.albilad.com:15008","C905348","CONFIG","EXPORT","Indices_ProdBackup","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3332,"c905348","WHC90534801","10.80.22.138",19-SEP-24,"murex.albilad.com:15008","C905348","CONFIG","EXPORT","Generators_ProdBackup","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3331,"c905348","WHC90534801","10.80.22.138",18-SEP-24,"murex.albilad.com:15008","C905348","CONFIG","EXPORT","RFRFormulaProd","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3330,"c905348","WHC90534801","10.80.22.138",18-AUG-24,"murex.albilad.com:15008","C905348","CONFIG","EXPORT","AccRulesFady","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
3329,"C905348","WHC90534801","10.80.22.138",04-JUN-24,"murex.albilad.com:15008","C905348","CONFIG","EXPORT","NETTING.zip","5868586-210924-1205-5008016","5868586-210924-1205-5008016"
