"DYNAMIC_TABLE","M_DBFHISTO","FIELD_NAME"
"DYN_SUK_MRM         ","His1_162            ","ISSUER_NA "
"DYN_SUK_MRM         ","His1_162            ","LABEL     "
"DYN_SUK_MRM         ","His1_162            ","LOCALITY  "
"DYN_SUK_MRM         ","His1_162            ","MARKET_PR "
"DYN_SUK_MRM         ","His1_162            ","MARKET_VA "
"DYN_SUK_MRM         ","His1_162            ","MATURITY  "
"DYN_SUK_MRM         ","His1_162            ","NEXT_COUP "
"DYN_SUK_MRM         ","His1_162            ","NOTATION_ "
"DYN_SUK_MRM         ","His1_162            ","PERPETUAL "
"DYN_SUK_MRM         ","His1_162            ","PL_INSTER "
"DYN_SUK_MRM         ","His1_162            ","PORTFOLIO "
"DYN_SUK_MRM         ","His1_162            ","PREVIOUS_ "
"DYN_SUK_MRM         ","His1_162            ","RANK      "
"DYN_SUK_MRM         ","His1_162            ","RATING    "
"DYN_SUK_MRM         ","His1_162            ","REMAININ1 "
"DYN_SUK_MRM         ","His1_162            ","REMAINING "
"DYN_SUK_MRM         ","His1_162            ","SECTOR    "
"DYN_SUK_MRM         ","His1_162            ","STATUS    "
"DYN_SUK_MRM         ","His1_162            ","TRADED_PO "
"DYN_SUK_MRM         ","His1_162            ","TRADE_DAT "
"DYN_SUK_MRM         ","His1_162            ","TRADE_NUM "
"DYN_SUK_MRM         ","His1_162            ","YIELD     "
"DYN_T24_P_IND       ","His1_9              ","ARCH_GRP  "
"DYN_T24_P_IND       ","His1_9              ","CURRENCY  "
"DYN_T24_P_IND       ","His1_9              ","DATE      "
"DYN_T24_P_IND       ","His1_9              ","H_REPDATE "
"DYN_T24_P_IND       ","His1_9              ","INS_DATE  "
"DYN_T24_P_IND       ","His1_9              ","PRICE     "
"DYN_T24_P_IND       ","His1_9              ","SYS_DATE  "
"DYN_T24_P_IND       ","His1_9              ","TENOR     "
"DYN_TP_ALL          ","His0_90             ","AMD_STS   "
"DYN_TP_ALL          ","His0_90             ","CMP_TYPDSC"
"DYN_TP_ALL          ","His0_90             ","CMP_TYPO  "
"DYN_TP_ALL          ","His0_90             ","CNTCEVTCL "
"DYN_TP_ALL          ","His0_90             ","CNTCLSLBL "
"DYN_TP_ALL          ","His0_90             ","CNTCLSREF "
"DYN_TP_ALL          ","His0_90             ","CNTLACTOR "
"DYN_TP_ALL          ","His0_90             ","CNTLEVTAC "
"DYN_TP_ALL          ","His0_90             ","CNTLEVTAD "
"DYN_TP_ALL          ","His0_90             ","CNTLEVTCL "
"DYN_TP_ALL          ","His0_90             ","CNTLEVTDT "
"DYN_TP_ALL          ","His0_90             ","CNTLEVTL  "
"DYN_TP_ALL          ","His0_90             ","CNTLEVTLD "
"DYN_TP_ALL          ","His0_90             ","CNTLEVTVS "
"DYN_TP_ALL          ","His0_90             ","CNTLIMPL  "
"DYN_TP_ALL          ","His0_90             ","CNT_EVTADT"
"DYN_TP_ALL          ","His0_90             ","CNT_EVTCLS"
"DYN_TP_ALL          ","His0_90             ","CNT_EVTDT "
"DYN_TP_ALL          ","His0_90             ","CNT_EVTVS "
"DYN_TP_ALL          ","His0_90             ","CNT_OPS   "
"DYN_TP_ALL          ","His0_90             ","CNT_ORG   "
"DYN_TP_ALL          ","His0_90             ","CNT_SRCMOD"
"DYN_TP_ALL          ","His0_90             ","CNT_TYPO  "
"DYN_TP_ALL          ","His0_90             ","CNT_USG   "
"DYN_TP_ALL          ","His0_90             ","CNT_VS    "
"DYN_TP_ALL          ","His0_90             ","CONTRACT  "
"DYN_TP_ALL          ","His0_90             ","C_CUR_PL  "
"DYN_TP_ALL          ","His0_90             ","DTETRNBEG "
"DYN_TP_ALL          ","His0_90             ","FOPBKTOBK "
"DYN_TP_ALL          ","His0_90             ","FOPINITR  "
"DYN_TP_ALL          ","His0_90             ","FOPINITU  "
"DYN_TP_ALL          ","His0_90             ","FOPSALESU "
"DYN_TP_ALL          ","His0_90             ","GXIT_DATE "
"DYN_TP_ALL          ","His0_90             ","G_FGT_OPT "
"DYN_TP_ALL          ","His0_90             ","G_FGT_SEC "
"DYN_TP_ALL          ","His0_90             ","G_FGT_SWLK"
"DYN_TP_ALL          ","His0_90             ","G_INS_FXRK"
"DYN_TP_ALL          ","His0_90             ","G_LIVE2   "
"DYN_TP_ALL          ","His0_90             ","H_CURR_FLN"
"DYN_TP_ALL          ","His0_90             ","INSTRLABEL"
"DYN_TP_ALL          ","His0_90             ","INSTRUMENT"
"DYN_TP_ALL          ","His0_90             ","MRPL_DATE "
"DYN_TP_ALL          ","His0_90             ","MRPL_ONB  "
"DYN_TP_ALL          ","His0_90             ","NB        "
"DYN_TP_ALL          ","His0_90             ","NB_EXT    "
"DYN_TP_ALL          ","His0_90             ","NB_INIT   "
"DYN_TP_ALL          ","His0_90             ","PACKAGE   "
"DYN_TP_ALL          ","His0_90             ","PKG_TYPO  "
"DYN_TP_ALL          ","His0_90             ","PLIRDACS1 "
"DYN_TP_ALL          ","His0_90             ","PLIRDACS2 "
"DYN_TP_ALL          ","His0_90             ","PL_KEY1   "
"DYN_TP_ALL          ","His0_90             ","PL_SM     "
"DYN_TP_ALL          ","His0_90             ","PRC_CTP   "
"DYN_TP_ALL          ","His0_90             ","PRC_CTP_ID"
"DYN_TP_ALL          ","His0_90             ","PTF_PAREN1"
"DYN_TP_ALL          ","His0_90             ","PTF_PAREN2"
"DYN_TP_ALL          ","His0_90             ","PTF_PAREN3"
"DYN_TP_ALL          ","His0_90             ","PTF_PAREN4"
"DYN_TP_ALL          ","His0_90             ","REP_DATE2 "
"DYN_TP_ALL          ","His0_90             ","RSKSECTION"
"DYN_TP_ALL          ","His0_90             ","SC2_NM_PL "
"DYN_TP_ALL          ","His0_90             ","STP_STATUS"
"DYN_TP_ALL          ","His0_90             ","TP_ACCAMT "
"DYN_TP_ALL          ","His0_90             ","TP_ACCAMTC"
"DYN_TP_ALL          ","His0_90             ","TP_ACCCPN "
"DYN_TP_ALL          ","His0_90             ","TP_ACCCPN2"
"DYN_TP_ALL          ","His0_90             ","TP_ACCSCT "
"DYN_TP_ALL          ","His0_90             ","TP_ACHDGID"
"DYN_TP_ALL          ","His0_90             ","TP_ACHGMAT"
"DYN_TP_ALL          ","His0_90             ","TP_AE     "
"DYN_TP_ALL          ","His0_90             ","TP_BROKER "
"DYN_TP_ALL          ","His0_90             ","TP_BROLBL "
"DYN_TP_ALL          ","His0_90             ","TP_BS     "
"DYN_TP_ALL          ","His0_90             ","TP_BUY    "
"DYN_TP_ALL          ","His0_90             ","TP_BUY_E  "
"DYN_TP_ALL          ","His0_90             ","TP_CLIENT "
"DYN_TP_ALL          ","His0_90             ","TP_CMNT   "
"DYN_TP_ALL          ","His0_90             ","TP_CMNTXT "
"DYN_TP_ALL          ","His0_90             ","TP_CNTRP  "
"DYN_TP_ALL          ","His0_90             ","TP_CNTRPCY"
"DYN_TP_ALL          ","His0_90             ","TP_CNTRPID"
"DYN_TP_ALL          ","His0_90             ","TP_CNTRPRF"
"DYN_TP_ALL          ","His0_90             ","TP_CP     "
"DYN_TP_ALL          ","His0_90             ","TP_CREATOR"
"DYN_TP_ALL          ","His0_90             ","TP_CUTOFF "
"DYN_TP_ALL          ","His0_90             ","TP_DSCEXO "
"DYN_TP_ALL          ","His0_90             ","TP_DSCEXO0"
"DYN_TP_ALL          ","His0_90             ","TP_DSCEXO1"
"DYN_TP_ALL          ","His0_90             ","TP_DSCEXO2"
"DYN_TP_ALL          ","His0_90             ","TP_DSCTYPE"
"DYN_TP_ALL          ","His0_90             ","TP_DTECPN "
"DYN_TP_ALL          ","His0_90             ","TP_DTECPN2"
"DYN_TP_ALL          ","His0_90             ","TP_DTEEXP "
"DYN_TP_ALL          ","His0_90             ","TP_DTEEXPC"
"DYN_TP_ALL          ","His0_90             ","TP_DTEFLWF"
"DYN_TP_ALL          ","His0_90             ","TP_DTEFLWL"
"DYN_TP_ALL          ","His0_90             ","TP_DTEFST "
"DYN_TP_ALL          ","His0_90             ","TP_DTEFXGF"
"DYN_TP_ALL          ","His0_90             ","TP_DTEFXGL"
"DYN_TP_ALL          ","His0_90             ","TP_DTELBL "
"DYN_TP_ALL          ","His0_90             ","TP_DTELST "
"DYN_TP_ALL          ","His0_90             ","TP_DTEPMT "
"DYN_TP_ALL          ","His0_90             ","TP_DTEPMT2"
"DYN_TP_ALL          ","His0_90             ","TP_DTESYS "
"DYN_TP_ALL          ","His0_90             ","TP_DTETRN "
"DYN_TP_ALL          ","His0_90             ","TP_DTEULBL"
"DYN_TP_ALL          ","His0_90             ","TP_DTEUND "
"DYN_TP_ALL          ","His0_90             ","TP_DTEUNDA"
"DYN_TP_ALL          ","His0_90             ","TP_DTEUNDC"
"DYN_TP_ALL          ","His0_90             ","TP_DTEUNDD"
"DYN_TP_ALL          ","His0_90             ","TP_DTEUNDI"
"DYN_TP_ALL          ","His0_90             ","TP_DVCS   "
"DYN_TP_ALL          ","His0_90             ","TP_ENACUR "
"DYN_TP_ALL          ","His0_90             ","TP_ENTITY "
"DYN_TP_ALL          ","His0_90             ","TP_EXT_REP"
"DYN_TP_ALL          ","His0_90             ","TP_FEE    "
"DYN_TP_ALL          ","His0_90             ","TP_FEECOD "
"DYN_TP_ALL          ","His0_90             ","TP_FEECUR "
"DYN_TP_ALL          ","His0_90             ","TP_FEEDAT "
"DYN_TP_ALL          ","His0_90             ","TP_FEESRC "
"DYN_TP_ALL          ","His0_90             ","TP_FEETYP "
"DYN_TP_ALL          ","His0_90             ","TP_FXAVQ  "
"DYN_TP_ALL          ","His0_90             ","TP_FXBASE "
"DYN_TP_ALL          ","His0_90             ","TP_FXGFWD "
"DYN_TP_ALL          ","His0_90             ","TP_FXTRCCY"
"DYN_TP_ALL          ","His0_90             ","TP_FXUND  "
"DYN_TP_ALL          ","His0_90             ","TP_GID    "
"DYN_TP_ALL          ","His0_90             ","TP_INITSD "
"DYN_TP_ALL          ","His0_90             ","TP_INSCUR "
"DYN_TP_ALL          ","His0_90             ","TP_INSTYP "
"DYN_TP_ALL          ","His0_90             ","TP_INT    "
"DYN_TP_ALL          ","His0_90             ","TP_IPAY   "
"DYN_TP_ALL          ","His0_90             ","TP_IPAYCUR"
"DYN_TP_ALL          ","His0_90             ","TP_IPAYCV "
"DYN_TP_ALL          ","His0_90             ","TP_IPAYCVC"
"DYN_TP_ALL          ","His0_90             ","TP_IPAYDTE"
"DYN_TP_ALL          ","His0_90             ","TP_IQTY   "
"DYN_TP_ALL          ","His0_90             ","TP_IQTYS  "
"DYN_TP_ALL          ","His0_90             ","TP_ISIN   "
"DYN_TP_ALL          ","His0_90             ","TP_LENTDSP"
"DYN_TP_ALL          ","His0_90             ","TP_LENTREF"
"DYN_TP_ALL          ","His0_90             ","TP_LQTY   "
"DYN_TP_ALL          ","His0_90             ","TP_LQTY3  "
"DYN_TP_ALL          ","His0_90             ","TP_LSTOTC "
"DYN_TP_ALL          ","His0_90             ","TP_MOPCRTD"
"DYN_TP_ALL          ","His0_90             ","TP_MOPLSTD"
"DYN_TP_ALL          ","His0_90             ","TP_MOPLSTL"
"DYN_TP_ALL          ","His0_90             ","TP_NOMCUR "
"DYN_TP_ALL          ","His0_90             ","TP_NOMINAL"
"DYN_TP_ALL          ","His0_90             ","TP_OPS_ID "
"DYN_TP_ALL          ","His0_90             ","TP_PADSP  "
"DYN_TP_ALL          ","His0_90             ","TP_PAYCUR "
"DYN_TP_ALL          ","His0_90             ","TP_PFOLIO "
"DYN_TP_ALL          ","His0_90             ","TP_PRICE  "
"DYN_TP_ALL          ","His0_90             ","TP_PRICED "
"DYN_TP_ALL          ","His0_90             ","TP_PRICED2"
"DYN_TP_ALL          ","His0_90             ","TP_PRICEDN"
"DYN_TP_ALL          ","His0_90             ","TP_PURPOSE"
"DYN_TP_ALL          ","His0_90             ","TP_QTYEQ  "
"DYN_TP_ALL          ","His0_90             ","TP_QTYEQS "
"DYN_TP_ALL          ","His0_90             ","TP_RTACR0 "
"DYN_TP_ALL          ","His0_90             ","TP_RTACR1 "
"DYN_TP_ALL          ","His0_90             ","TP_RTCAP0 "
"DYN_TP_ALL          ","His0_90             ","TP_RTFXC0 "
"DYN_TP_ALL          ","His0_90             ","TP_RTMFRP0"
"DYN_TP_ALL          ","His0_90             ","TP_RTPR0  "
"DYN_TP_ALL          ","His0_90             ","TP_RTPR1  "
"DYN_TP_ALL          ","His0_90             ","TP_SECCAL "
"DYN_TP_ALL          ","His0_90             ","TP_SECCALU"
"DYN_TP_ALL          ","His0_90             ","TP_SECCDI "
"DYN_TP_ALL          ","His0_90             ","TP_SECCNT "
"DYN_TP_ALL          ","His0_90             ","TP_SECCOD "
"DYN_TP_ALL          ","His0_90             ","TP_SECCODU"
"DYN_TP_ALL          ","His0_90             ","TP_SECCUR "
"DYN_TP_ALL          ","His0_90             ","TP_SECCURU"
"DYN_TP_ALL          ","His0_90             ","TP_SECDLB "
"DYN_TP_ALL          ","His0_90             ","TP_SECEXD2"
"DYN_TP_ALL          ","His0_90             ","TP_SECEXDD"
"DYN_TP_ALL          ","His0_90             ","TP_SECEXDF"
"DYN_TP_ALL          ","His0_90             ","TP_SECICY "
"DYN_TP_ALL          ","His0_90             ","TP_SECISS "
"DYN_TP_ALL          ","His0_90             ","TP_SECISSP"
"DYN_TP_ALL          ","His0_90             ","TP_SECLBL "
"DYN_TP_ALL          ","His0_90             ","TP_SECLBLU"
"DYN_TP_ALL          ","His0_90             ","TP_SECLOTU"
"DYN_TP_ALL          ","His0_90             ","TP_SECMCYU"
"DYN_TP_ALL          ","His0_90             ","TP_SECMKT "
"DYN_TP_ALL          ","His0_90             ","TP_SECSTL "
"DYN_TP_ALL          ","His0_90             ","TP_SETCVC "
"DYN_TP_ALL          ","His0_90             ","TP_SLEI   "
"DYN_TP_ALL          ","His0_90             ","TP_SMCUR  "
"DYN_TP_ALL          ","His0_90             ","TP_SMRTE  "
"DYN_TP_ALL          ","His0_90             ","TP_SPFAMT "
"DYN_TP_ALL          ","His0_90             ","TP_SPFCUR "
"DYN_TP_ALL          ","His0_90             ","TP_STAT30 "
"DYN_TP_ALL          ","His0_90             ","TP_STAT31 "
"DYN_TP_ALL          ","His0_90             ","TP_STAT32 "
"DYN_TP_ALL          ","His0_90             ","TP_STATUS0"
"DYN_TP_ALL          ","His0_90             ","TP_STATUS1"
"DYN_TP_ALL          ","His0_90             ","TP_STATUS2"
"DYN_TP_ALL          ","His0_90             ","TP_STLGRP "
"DYN_TP_ALL          ","His0_90             ","TP_STRIKE "
"DYN_TP_ALL          ","His0_90             ","TP_STRTGY "
"DYN_TP_ALL          ","His0_90             ","TP_TIMSYS "
"DYN_TP_ALL          ","His0_90             ","TP_TRADER "
"DYN_TP_ALL          ","His0_90             ","TP_TRNTYPE"
"DYN_TP_ALL          ","His0_90             ","TP_TSD    "
"DYN_TP_ALL          ","His0_90             ","TP_TSH    "
"DYN_TP_ALL          ","His0_90             ","TP_TST    "
"DYN_TP_ALL          ","His0_90             ","TP_TYPE   "
"DYN_TP_ALL          ","His0_90             ","TP_TYPO   "
"DYN_TP_ALL          ","His0_90             ","TP_UQTY   "
"DYN_TP_ALL          ","His0_90             ","TP_UQTYEQ "
"DYN_TP_ALL          ","His0_90             ","TP_YIELD  "
"DYN_TP_ALL          ","His0_90             ","TRN_FMLY  "
"DYN_TP_ALL          ","His0_90             ","TRN_GRP   "
"DYN_TP_ALL          ","His0_90             ","TRN_GTYPE "
"DYN_TP_ALL          ","His0_90             ","TRN_TYPE  "
"DYN_TP_ALL          ","His0_90             ","UDF_REF   "
"DYN_TP_ALL          ","His0_90             ","XARC_DATE "
"DYN_TP_ALL          ","His0_90             ","XDUP_FLAG "
"DYN_TP_ALL          ","His0_90             ","XSUM_DET  "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","AMD_STS   "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","CMP_TYPDSC"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","CMP_TYPO  "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","CNTCEVTCL "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","CNTCLSLBL "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","CNTCLSREF "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","CNTLACTOR "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","CNTLEVTAC "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","CNTLEVTAD "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","CNTLEVTCL "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","CNTLEVTDT "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","CNTLEVTL  "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","CNTLEVTLD "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","CNTLEVTVS "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","CNTLIMPL  "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","CNT_EVTADT"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","CNT_EVTCLS"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","CNT_EVTDT "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","CNT_EVTVS "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","CNT_OPS   "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","CNT_ORG   "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","CNT_SRCMOD"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","CNT_TYPO  "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","CNT_USG   "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","CNT_VS    "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","CONTRACT  "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","CURR_FULLN"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","C_CUR_PL  "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","DTETRNBEG "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","FOPBKTOBK "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","FOPINITR  "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","FOPINITU  "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","FOPSALESU "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","GXIT_DATE "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","G_FGT_OPT "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","G_FGT_SEC "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","G_FGT_SWLK"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","G_INS_FXRK"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","G_LIVE2   "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","INSTRLABEL"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","INSTRUMENT"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","INV_CONT  "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","MRPL_DATE "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","MRPL_ONB  "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","NB        "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","NB_EXT    "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","NB_INIT   "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","PACKAGE   "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","PKG_TYPO  "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","PL_KEY1   "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","PL_SM     "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","PRC_CTP   "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","PRC_CTP_ID"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","PTF_PAREN1"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","PTF_PAREN2"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","PTF_PAREN3"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","PTF_PAREN4"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","REP_DATE2 "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","RSKSECTION"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","SC2_NM_PL "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","STP_STA0  "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","STP_STA1  "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","STP_STA2  "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","STP_STA3  "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","STP_STA4  "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","STP_STATUS"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_ACCAMT "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_ACCAMTC"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_ACCCPN "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_ACCCPN2"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_ACCSCT "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_ACHDGID"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_ACHGMAT"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_AE     "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_BROKER "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_BROLBL "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_BS     "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_BUY    "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_BUY_E  "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_CLIENT "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_CMDDLM "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_CMDFM  "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_CMDFYS "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_CMDLOC "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_CMDLRT "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_CMDMOD "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_CMDPRF "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_CMDQTY "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_CMDTRM "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_CMDVTG "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_CMLDU  "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_CMNT   "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_CMNTXT "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_CMSDLV "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_CNTRP  "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_CNTRPCY"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_CNTRPID"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_CNTRPRF"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_CP     "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_CREATOR"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_CUTOFF "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_DELIVER"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_DSCEXO "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_DSCEXO0"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_DSCEXO1"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_DSCEXO2"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_DSCTYPE"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_DTECPN "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_DTECPN2"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_DTEEXP "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_DTEEXPC"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_DTEFLWF"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_DTEFLWL"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_DTEFST "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_DTEFXGF"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_DTEFXGL"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_DTELBL "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_DTELST "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_DTEPMT "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_DTEPMT2"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_DTESYS "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_DTETRN "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_DTEULBL"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_DTEUND "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_DTEUNDA"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_DTEUNDC"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_DTEUNDD"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_DTEUNDI"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_DVCS   "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_ENACUR "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_ENTITY "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_EXT_REP"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_FEE    "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_FEECOD "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_FEECUR "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_FEEDAT "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_FEESRC "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_FEETYP "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_FXAVQ  "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_FXBASE "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_FXGFWD "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_FXLCUR "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_FXTRCCY"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_FXUND  "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_GID    "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_INITSD "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_INSCUR "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_INSTYP "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_INT    "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_IPAY   "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_IPAYCUR"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_IPAYCV "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_IPAYCVC"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_IPAYDTE"
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_IQTY   "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_IQTYS  "
"DYN_TP_ALL_DUP_SI   ","His1_153            ","TP_ISIN   "
