"FILENAME","FILEPATHINMUREX","DESTINATIONFILEPATH","OWNEROFREPORT","STREAMOWNER","PROCESSINGSCRIPT","PROCESSINGSCRIPT_DESC","PROCESSINGUNIT","BATCHNAME","BATCHTYPE","BATCHNAME_DESC","GLOBALFILTER","SINGLE_EXTFEED_NAME","SINGLE_EXTFEED_DESC","SINGLE_EXTREQ_NAME","SINGLE_EXTREQ_DESC","EXTRACTIONTYPE","EXTRACTIONVIEW","TABLENAME","LABELMODE","SCANNERTEMPLATE","LABELOFDATA","LABELOFDATA_VALUE","COMMANDBEFORE","COMMANDAFTER","EXTRACTION_PARAMETERS"
"PLACC21-RepCurrency-ES1.csv","$AppDir/datamart_extractions","","","","","","","MX_PLA2_LMVF_BE","batchOfDatamartExtractions","Triggers the flash AVP combined Trade and position based pl reports for the ES2 closing entity","","PLACC21-RepCurrency Flash","Accrual P&L (flash) in reporting currency with bond reconciled positions using AVP","PLACC21-Request","PLAccrual with bonds from Liquidation in Reporting Currency","FILE                ","PLACC21-RepCurrency extraction","Table:PLA_MV.REP","One data set","","ES2                 ","Contextual Yesterday","","","Parameter_Type:Double&MxHistoricalDataReferenceDate:No Selection"
"PLACC21-RepCurrency-ES1.csv","$AppDir/datamart_extractions","","","","","","","MX_PLA1_LMVF_BE","batchOfDatamartExtractions","Triggers the flash AVP combined Trade and position based pl reports for the ES1 closing entity","","PLACC21-RepCurrency Flash","Accrual P&L (flash) in reporting currency with bond reconciled positions using AVP","PLACC21-Request","PLAccrual with bonds from Liquidation in Reporting Currency","FILE                ","PLACC21-RepCurrency extraction","Table:PLA_MV.REP","One data set","","ES1                 ","Contextual Yesterday","","","Parameter_Type:Double&MxHistoricalDataReferenceDate:No Selection"
"PLACC22-InsCurrency-ES2.csv","$AppDir/datamart_extractions","","","","","","","MX_PLA2_LBFF_BE","batchOfDatamartExtractions","Triggers the Flash FIFO position based accr. reports Datamart extraction for the ES2 closing entity","","PLACC22-BndPosFIFOFlash.LegCcy","Accrual P&L (flash) for bond reconciled positions & P&L realized using FIFO in instrument ccy","PLACC22-Request","PLAccrual with bonds from Liquidation in Instrument Currency","FILE                ","PLACC22-BondPositionFIFO extraction","Table:PLA_LIQBDF_F.REP","One data set","","ES2                 ","Contextual Yesterday","","","Parameter_Type:Double&MxHistoricalDataDtDReferenceDate:No Selection;Parameter_Type:Double&MxHistoricalDataMtDReferenceDate:No Selection;Parameter_Type:Double&MxHistoricalDataYtDReferenceDate:No Selection"
"PLACC22-InsCurrency-ES1.csv","$AppDir/datamart_extractions","","","","","","","MX_PLA1_LBFF_BE","batchOfDatamartExtractions","Triggers the Flash FIFO position based accr. reports Datamart extraction for the ES1 closing entity","","PLACC22-BndPosFIFOFlash.LegCcy","Accrual P&L (flash) for bond reconciled positions & P&L realized using FIFO in instrument ccy","PLACC22-Request","PLAccrual with bonds from Liquidation in Instrument Currency","FILE                ","PLACC22-BondPositionFIFO extraction","Table:PLA_LIQBDF_F.REP","One data set","","ES1                 ","Contextual Yesterday","","","Parameter_Type:Double&MxHistoricalDataDtDReferenceDate:No Selection;Parameter_Type:Double&MxHistoricalDataMtDReferenceDate:No Selection;Parameter_Type:Double&MxHistoricalDataYtDReferenceDate:No Selection"
"PLACC23-AccCurrency-ES2.csv","$AppDir/datamart_extractions","","","","","","","MX_PLA2_LBFF_BE","batchOfDatamartExtractions","Triggers the Flash FIFO position based accr. reports Datamart extraction for the ES2 closing entity","","PLACC23-BndPosFIFOFlash.AccCcy","Accrual P&L (flash) for bond reconciled positions & P&L realized using FIFO in accounting ccy","PLACC23-Request","PLAccrual with bonds from Liquidation in Accounting Currency","FILE                ","PLACC23-AccCurrency extraction","Table:PLA_LIQBDF_F.REP","One data set","","ES2                 ","Contextual Yesterday","","","Parameter_Type:Double&MxHistoricalDataDtDReferenceDate:No Selection;Parameter_Type:Double&MxHistoricalDataMtDReferenceDate:No Selection;Parameter_Type:Double&MxHistoricalDataYtDReferenceDate:No Selection"
"PLACC23-AccCurrency-ES1.csv","$AppDir/datamart_extractions","","","","","","","MX_PLA1_LBFF_BE","batchOfDatamartExtractions","Triggers the Flash FIFO position based accr. reports Datamart extraction for the ES1 closing entity","","PLACC23-BndPosFIFOFlash.AccCcy","Accrual P&L (flash) for bond reconciled positions & P&L realized using FIFO in accounting ccy","PLACC23-Request","PLAccrual with bonds from Liquidation in Accounting Currency","FILE                ","PLACC23-AccCurrency extraction","Table:PLA_LIQBDF_F.REP","One data set","","ES1                 ","Contextual Yesterday","","","Parameter_Type:Double&MxHistoricalDataDtDReferenceDate:No Selection;Parameter_Type:Double&MxHistoricalDataMtDReferenceDate:No Selection;Parameter_Type:Double&MxHistoricalDataYtDReferenceDate:No Selection"
"PLACC22-InsCurrency-ES2.csv","$AppDir/datamart_extractions","","","","","","","MX_PLA2_LBFF_BE","batchOfDatamartExtractions","Triggers the Flash FIFO position based accr. reports Datamart extraction for the ES2 closing entity","","PLACC24-BndPosFIFO Fla.RepCcy","Accrual P&L (flash) for bond reconciled positions & P&L realized using FIFO in reporting ccy","PLACC24-Request","PLAccrual with bonds from Liquidation in Reporting Currency","FILE                ","PLACC24-RepCurrency extraction","Table:PLA_LIQBDF_F.REP","One data set","","ES2                 ","Contextual Yesterday","","","Parameter_Type:Double&MxHistoricalDataDtDReferenceDate:No Selection;Parameter_Type:Double&MxHistoricalDataMtDReferenceDate:No Selection;Parameter_Type:Double&MxHistoricalDataYtDReferenceDate:No Selection"
"PLACC22-InsCurrency-ES1.csv","$AppDir/datamart_extractions","","","","","","","MX_PLA1_LBFF_BE","batchOfDatamartExtractions","Triggers the Flash FIFO position based accr. reports Datamart extraction for the ES1 closing entity","","PLACC24-BndPosFIFO Fla.RepCcy","Accrual P&L (flash) for bond reconciled positions & P&L realized using FIFO in reporting ccy","PLACC24-Request","PLAccrual with bonds from Liquidation in Reporting Currency","FILE                ","PLACC24-RepCurrency extraction","Table:PLA_LIQBDF_F.REP","One data set","","ES1                 ","Contextual Yesterday","","","Parameter_Type:Double&MxHistoricalDataDtDReferenceDate:No Selection;Parameter_Type:Double&MxHistoricalDataMtDReferenceDate:No Selection;Parameter_Type:Double&MxHistoricalDataYtDReferenceDate:No Selection"
"PLACC25-LegCurrency-ES2.csv","$AppDir/datamart_extractions","","","","","","","MX_PLA2_LMFF_BE","batchOfDatamartExtractions","triggers the flash FIFO Trade and position based pl reports for the ES2 closing entity","","PLACC25-LegCurrencyFIFO Flash","Accrual P&L  Reports (flash) in underlying currency with bond reconciled positions using FIFO","PLACC25-Request","PLAccrual with bonds from Liquidation in Instrument Currency","FILE                ","PLACC25-LegCurrency extraction","Table:PLA_MV.REP","One data set","","ES2                 ","Contextual Yesterday","","","Parameter_Type:Double&MxHistoricalDataReferenceDate:No Selection"
"PLACC25-LegCurrency-ES1.csv","$AppDir/datamart_extractions","","","","","","","MX_PLA1_LMFF_BE","batchOfDatamartExtractions","triggers the flash FIFO Trade and position based pl reports for the ES1 closing entity","","PLACC25-LegCurrencyFIFO Flash","Accrual P&L  Reports (flash) in underlying currency with bond reconciled positions using FIFO","PLACC25-Request","PLAccrual with bonds from Liquidation in Instrument Currency","FILE                ","PLACC25-LegCurrency extraction","Table:PLA_MV.REP","One data set","","ES1                 ","Contextual Yesterday","","","Parameter_Type:Double&MxHistoricalDataReferenceDate:No Selection"
"PLACC26-AccCurrency-ES2.csv","$AppDir/datamart_extractions","","","","","","","MX_PLA2_LMFF_BE","batchOfDatamartExtractions","triggers the flash FIFO Trade and position based pl reports for the ES2 closing entity","","PLACC26-AccCurrencyFIFO Flash","Accrual P&L  Reports (flash) in accounting currency with bond reconciled positions using FIFO","PLACC26-Request","PLAccrual with bonds from Liquidation in Accounting Currency","FILE                ","PLACC26-AccCurrency Realized EY","Table:PLA_MV.REP","One data set","","ES2                 ","Contextual Yesterday","","","Parameter_Type:Double&MxHistoricalDataReferenceDate:No Selection"
"PLACC26-AccCurrency-ES1.csv","$AppDir/datamart_extractions","","","","","","","MX_PLA1_LMFF_BE","batchOfDatamartExtractions","triggers the flash FIFO Trade and position based pl reports for the ES1 closing entity","","PLACC26-AccCurrencyFIFO Flash","Accrual P&L  Reports (flash) in accounting currency with bond reconciled positions using FIFO","PLACC26-Request","PLAccrual with bonds from Liquidation in Accounting Currency","FILE                ","PLACC26-AccCurrency Realized EY","Table:PLA_MV.REP","One data set","","ES1                 ","Contextual Yesterday","","","Parameter_Type:Double&MxHistoricalDataReferenceDate:No Selection"
"PLACC27-LegCurrency-ES2.csv","$AppDir/datamart_extractions","","","","","","","MX_PLA2_LMFF_BE","batchOfDatamartExtractions","triggers the flash FIFO Trade and position based pl reports for the ES2 closing entity","","PLACC27-RepCurrencyFIFO Flash","Accrual P&L  Reports (flash) in reporting currency with bond reconciled positions using FIFO","PLACC27-Request","PLAccrual with bonds from Liquidation in Reporting Currency","FILE                ","PLACC27-RepCurrency extraction","Table:PLA_MV.REP","One data set","","ES2                 ","Contextual Yesterday","","","Parameter_Type:Double&MxHistoricalDataReferenceDate:No Selection"
"PLACC27-LegCurrency-ES1.csv","$AppDir/datamart_extractions","","","","","","","MX_PLA1_LMFF_BE","batchOfDatamartExtractions","triggers the flash FIFO Trade and position based pl reports for the ES1 closing entity","","PLACC27-RepCurrencyFIFO Flash","Accrual P&L  Reports (flash) in reporting currency with bond reconciled positions using FIFO","PLACC27-Request","PLAccrual with bonds from Liquidation in Reporting Currency","FILE                ","PLACC27-RepCurrency extraction","Table:PLA_MV.REP","One data set","","ES1                 ","Contextual Yesterday","","","Parameter_Type:Double&MxHistoricalDataReferenceDate:No Selection"
"PLACC-RepCurrency-ES2.csv","$AppDir/datamart_extractions","","","","MX_PLA_ME2_PS","Batch of feeders and extractions for PLACC reports - ES2","REP_BATCHES_EXT     ","MX_E2R_PLACC_BE","batchOfDatamartExtractions","Triggers the PLACC3-RepCurrency Datamart extraction for the ES2 closing entity","","PLACC3-RepCurrency","Accrual P&L Reports using Standard Interest Accrual, Linear and EY amort. in the reporting ccy","PLACC3-Request","PL Accrual in reporting currency","FILE                ","PLACC3-RepCurrency-Detailed_Extraction","Table:PLA_MV.REP","One data set","","ES2                 ","Contextual Yesterday","","","Parameter_Type:Double&MxHistoricalDataDtDReferenceDate:No Selection;Parameter_Type:Double&MxHistoricalDataMtDReferenceDate:No Selection;Parameter_Type:Double&MxHistoricalDataYtDReferenceDate:No Selection"
"Accrual_PL_Vartn_Rep_Curr_ES1.","$AppDir/datamart_extractions/PNL","","","","MX_PLA_ME1_PS_EXT_R","PLACC Report RepCurrency","REP_BATCHES_EXT     ","MX_E1R_PLACC_BE","batchOfDatamartExtractions","Triggers the PLACC3-RepCurrency Datamart extraction for the ES1 closing entity","","PLACC3-RepCurrency","Accrual P&L Reports using Standard Interest Accrual, Linear and EY amort. in the reporting ccy","PLACC3-Request","PL Accrual in reporting currency","FILE                ","PLACC3-RepCurrency","Table:PLA_MV.REP","One data set","","BAB_KSA             ","Reporting Date","","","Parameter_Type:Double&MxHistoricalDataDtDReferenceDate:No Selection;Parameter_Type:Double&MxHistoricalDataMtDReferenceDate:No Selection;Parameter_Type:Double&MxHistoricalDataYtDReferenceDate:No Selection"
"PLACC4-LegCurrency-ES2.csv","$AppDir/datamart_extractions","","","","MX_PLA_LE2_PS","Batch of feeders and extractions for Official Accrual reports using AVP3 - ES2","REP_BATCHES_EXT     ","MX_PLA2_LBA_BE","batchOfDatamartExtractions","Triggers the official AVP combined Trade and position based pl reports for the ES2 closing entity","","PLACC4-BondPositionAVP","Accrual P&L (off.) for bond reconciled positions & P&L realized using AVP in instrument currency","PLACC4-Request","PL Accrual for bonds in Leg Currency","FILE                ","PLACC4-BondPositionAVP extraction","Table:PLA_LIQBDAVP.REP","One data set","","ES2                 ","Contextual Yesterday","","","Parameter_Type:Double&MxHistoricalDataDtDReferenceDate:No Selection;Parameter_Type:Double&MxHistoricalDataMtDReferenceDate:No Selection;Parameter_Type:Double&MxHistoricalDataYtDReferenceDate:No Selection"
"BondPositionAVP_Leg_Curr_ES1.c","$AppDir/datamart_extractions/PNL","","","","MX_PLA_LE1_PS_EXT","","REP_BATCHES_EXT     ","MX_PLA1_LBA_BE","batchOfDatamartExtractions","Triggers the Off AVP position based accrual reports Datamart extraction for the ES1 closing entity","","PLACC4-BondPositionAVP","Accrual P&L (off.) for bond reconciled positions & P&L realized using AVP in instrument currency","PLACC4-Request","PL Accrual for bonds in Leg Currency","FILE                ","PLACC4-BondPositionAVP extraction","Table:PLA_LIQBDAVP.REP","One data set","","BAB_KSA             ","Reporting Date","cd datamart_extractions; mkdir PNL;","","Parameter_Type:Double&MxHistoricalDataDtDReferenceDate:No Selection;Parameter_Type:Double&MxHistoricalDataMtDReferenceDate:No Selection;Parameter_Type:Double&MxHistoricalDataYtDReferenceDate:No Selection"
"BondPositionAVP_Leg_Curr_ES1.c","$AppDir/datamart_extractions/PNL","","","","MX_PLA_LE1_PS_BKP","Batch of feeders and extractions for Official Accrual reports using AVP3 - ES1","REP_BATCHES_EXT     ","MX_PLA1_LBA_BE","batchOfDatamartExtractions","Triggers the Off AVP position based accrual reports Datamart extraction for the ES1 closing entity","","PLACC4-BondPositionAVP","Accrual P&L (off.) for bond reconciled positions & P&L realized using AVP in instrument currency","PLACC4-Request","PL Accrual for bonds in Leg Currency","FILE                ","PLACC4-BondPositionAVP extraction","Table:PLA_LIQBDAVP.REP","One data set","","BAB_KSA             ","Reporting Date","cd datamart_extractions; mkdir PNL;","","Parameter_Type:Double&MxHistoricalDataDtDReferenceDate:No Selection;Parameter_Type:Double&MxHistoricalDataMtDReferenceDate:No Selection;Parameter_Type:Double&MxHistoricalDataYtDReferenceDate:No Selection"
"PLACC5-LegCurrency-ES2.csv","$AppDir/datamart_extractions","","","","MX_PLA_LMV2_PS","Batch of feeders and extractions for joined official accrual reports using AVP3 - ES2","REP_BATCHES_EXT     ","MX_PLA2_LMV_BE","batchOfDatamartExtractions","triggers the official AVP Trade and position based pl reports for the ES2 closing entity","","PLACC5-LegCurrency","Accrual P&L (off.) in underlying currency with bond reconciled positions using AVP","PLACC5-Request","PLAccrual with bonds from Liquidation in Instrument Currency","FILE                ","PLACC5-LegCurrency extraction","Table:PLA_MV.REP","One data set","","ES2                 ","Contextual Yesterday","","","Parameter_Type:Double&MxHistoricalDataReferenceDate:No Selection"
"Accrual_PL_Realzd_Leg_Curr_ES1","$AppDir/datamart_extractions/PNL","","","","","","","MX_PLA1_LMV_TST","batchOfDatamartExtractions","MX_PLA1_LMV_TST","","PLACC5-LegCurrency","Accrual P&L (off.) in underlying currency with bond reconciled positions using AVP","PLACC5-Request","PLAccrual with bonds from Liquidation in Instrument Currency","FILE                ","PLACC5-LegCurrency extraction","Table:PLA_MV.REP","One data set","","BAB_KSA             ","Reporting Date","cd datamart_extractions; mkdir PNL;","","Parameter_Type:Double&MxHistoricalDataReferenceDate:No Selection"
"Accrual_PL_Realzd_Leg_Curr_ES1","$AppDir/datamart_extractions/PNL","","","","MX_PLA_LMV1_PS","Batch of feeders and extractions for joined official accrual reports using AVP3 - ES1","REP_BATCHES_EXT     ","MX_PLA1_LMV_BE","batchOfDatamartExtractions","Triggers the official AVP combined Trade and position based pl reports for the ES1 closing entity","","PLACC5-LegCurrency","Accrual P&L (off.) in underlying currency with bond reconciled positions using AVP","PLACC5-Request","PLAccrual with bonds from Liquidation in Instrument Currency","FILE                ","PLACC5-LegCurrency extraction","Table:PLA_MV.REP","One data set","","BAB_KSA             ","Reporting Date","cd datamart_extractions; mkdir PNL;","",""
"PLACC6-AccCurrency-ES2.csv","$AppDir/datamart_extractions","","","","MX_PLA_LE2_PS","Batch of feeders and extractions for Official Accrual reports using AVP3 - ES2","REP_BATCHES_EXT     ","MX_PLA2_LBA_BE","batchOfDatamartExtractions","Triggers the official AVP combined Trade and position based pl reports for the ES2 closing entity","","PLACC6-BondPositionAVP AccCcy","Accrual P&L (off.) for bond reconciled positions & P&L realized using AVP in accounting currency","PLACC6-Request","PL Accrual for bonds in Leg Currency","FILE                ","PLACC6-AccCurrency extraction","Table:PLA_LIQBDAVP.REP","One data set","","ES2                 ","Contextual Yesterday","","","Parameter_Type:Double&MxHistoricalDataDtDReferenceDate:No Selection;Parameter_Type:Double&MxHistoricalDataMtDReferenceDate:No Selection;Parameter_Type:Double&MxHistoricalDataYtDReferenceDate:No Selection"
