"PROCESSING_SCRIPT","PROCESS_UNIT_NAME","PROCESS_UNIT_LABEL","M_PROCESSS_UNIT_DESC","PROCESSING_SCRIPTDESC","PERIOD","SIDE","DAY","SHIFTER"
"PS_SUK_MRM          ","BE_SUK_MRM          ","REP_BATCHES_EXT     ","","Script to populate BAB_SUK_MRM_REP datamart table",1,0,7,"               "
"PS_SUK_MRM          ","BF_SUK_MRM          ","REP_BATCHES_FEED    ","","Script to populate BAB_SUK_MRM_REP datamart table",1,0,7,"               "
"PS_TDD_CUST_SOL_bkp ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_TDD_FX_GAINS_bkp ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_TDD_INVESTMENT   ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_TDD_MM_OUTSTANDNG","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_TDD_SALES_PRF_BKP","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_TEST             ","BF_LMT_RP_SALES     ","REP_BATCHES_FEED    ","","",1,0,7,"               "
"PS_TEST_1           ","BE_FXU_NOS_DATA     ","REP_BATCHES_EXT     ","","PS_TEST",1,0,7,"               "
"PS_TEST_IFRS_CTL    ","IFRS_CTL_END_BE     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_TEST_IFRS_CTL    ","IFRS_CT_STRT_BE     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PS_TP_TABLES_0212   ","MX_FXTRADE_BF       ","REP_BATCHES_FEED    ","","",1,0,7,"               "
"PS_TP_TABLES_0212   ","MX_OPTTRADE         ","REP_BATCHES_FEED    ","","",1,0,7,"               "
"PS_TP_TABLES_E1     ","MX_FXTRADE_BF       ","REP_BATCHES_FEED    ","","Script to feed all TP Tranasction tables",1,0,7,"               "
"PS_TP_TABLES_E1     ","MX_OPTTRADE         ","REP_BATCHES_FEED    ","","Script to feed all TP Tranasction tables",1,0,7,"               "
"PS_TP_TABLES_E1     ","MX_SECUTRADE_BF     ","REP_BATCHES_FEED    ","","Script to feed all TP Tranasction tables",1,0,7,"               "
"PS_TP_TABLES_E1     ","MX_TP_RT_E1_BF      ","REP_BATCHES_FEED    ","","Script to feed all TP Tranasction tables",1,0,7,"               "
"PS_TP_TBLS_E1_RERU  ","MX_FXTRADE_BF       ","REP_BATCHES_FEED    ","","",1,0,7,"               "
"PS_TP_TBLS_E1_RERU  ","MX_OPTTRADE         ","REP_BATCHES_FEED    ","","",1,0,7,"               "
"PS_TROPS_FX_BLOT    ","BE_TROPS_FX_BLO     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"PURGE_DM_TABLE      ","                    ","REP_PURGE_RULE      ","","Purge all tables using MXPRESS purge rule",1,0,7,"               "
"PURGE_JOB_LIST      ","                    ","REP_JOB_PURGE       ","","Purge reporting jobs list for jobs executed at least a year ago",1,0,7,"               "
"Premium Month & Deal","BE_LIQ_DI_PREMI     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"RBPL MktO CRLin     ","                    ","RBPL.MARKET.OPENING ","","Market opening on the RBPL CRD Linear run",1,0,7,"               "
"RBPL MktO CRLin     ","                    ","RBPL.MARKET.OPENING ","","Market opening on the RBPL CRD Linear run",1,0,7,"               "
"RBPL MktOpen Govies ","                    ","RBPL.MARKET.OPENING ","","Market opening on the RBPL Govies run",1,0,7,"               "
"RBPL MktOpen INFL   ","                    ","RBPL.MARKET.OPENING ","","Market opening on the RBPL inflation runs",1,0,7,"               "
"RBPL MktOpen INFL   ","                    ","RBPL.MARKET.OPENING ","","Market opening on the RBPL inflation runs",1,0,7,"               "
"RBPL MktOpen IR Lin ","RBPLOpen IR Lin BCK ","RBPL.MARKET.OPENING ","","Market opening on the RBPL IRD Linear runs",1,0,7,"               "
"RBPL MktOpen IR Lin ","RBPLOpen IR Lin FLH ","RBPL.MARKET.OPENING ","","Market opening on the RBPL IRD Linear runs",1,0,7,"               "
"RBPL MktOpen IR Lin ","RBPLOpen IR Lin FWD ","RBPL.MARKET.OPENING ","","Market opening on the RBPL IRD Linear runs",1,0,7,"               "
"RBPL MktOpen IR Lin ","RBPLOpen IR Lin MKT ","RBPL.MARKET.OPENING ","","Market opening on the RBPL IRD Linear runs",1,0,7,"               "
"RBPL MktOpen IR Lin ","RBPLOpen IR Lin SPT ","RBPL.MARKET.OPENING ","","Market opening on the RBPL IRD Linear runs",1,0,7,"               "
"RBPL New CRLin      ","                    ","RBPL.NEW.RUN        ","","Create a new run for RBPL CRD linear",1,0,7,"               "
"RBPL New CRLin      ","                    ","RBPL.NEW.RUN        ","","Create a new run for RBPL CRD linear",1,0,7,"               "
"RBPL New Govies     ","                    ","RBPL.NEW.RUN        ","","Create a new run for RBPL Govies runs",1,0,7,"               "
"RBPL New INFL       ","                    ","RBPL.NEW.RUN        ","","Create a new run for RBPL inflation runs",1,0,7,"               "
"RBPL New INFL       ","                    ","RBPL.NEW.RUN        ","","Create a new run for RBPL inflation runs",1,0,7,"               "
"RBPL New IR Lin     ","RBPLNew IR Lin BCK  ","RBPL.NEW.RUN        ","","Create a new run for RBPL IRD linear runs",1,0,7,"               "
"RBPL New IR Lin     ","RBPLNew IR Lin FLH  ","RBPL.NEW.RUN        ","","Create a new run for RBPL IRD linear runs",1,0,7,"               "
"RBPL New IR Lin     ","RBPLNew IR Lin FWD  ","RBPL.NEW.RUN        ","","Create a new run for RBPL IRD linear runs",1,0,7,"               "
"RBPL New IR Lin     ","RBPLNew IR Lin MKT  ","RBPL.NEW.RUN        ","","Create a new run for RBPL IRD linear runs",1,0,7,"               "
"RBPL New IR Lin     ","RBPLNew IR Lin SPT  ","RBPL.NEW.RUN        ","","Create a new run for RBPL IRD linear runs",1,0,7,"               "
"RBPL New IR NonLin  ","RBPL Backbone       ","RBPL.NEW.RUN        ","","Create a new run for RBPL IRD non linear runs",1,0,7,"               "
"RBPL New IR NonLin  ","RBPL Flash          ","RBPL.NEW.RUN        ","","Create a new run for RBPL IRD non linear runs",1,0,7,"               "
"RBPL New IR NonLin  ","RBPL Market         ","RBPL.NEW.RUN        ","","Create a new run for RBPL IRD non linear runs",1,0,7,"               "
"RBPL Purge CRLin    ","                    ","RBPL.CLEAN          ","","Purge obsolete RBPL runs for Linear Credit",1,0,7,"               "
"RBPL Purge CRLin    ","                    ","RBPL.CLEAN          ","","Purge obsolete RBPL runs for Linear Credit",1,0,7,"               "
"RBPL Purge Govies   ","                    ","RBPL.CLEAN          ","","Purge obsolete RBPL runs for Govies",1,0,7,"               "
"RBPL Purge INFL     ","                    ","RBPL.CLEAN          ","","Purge obsolete RBPL runs for inflation",1,0,7,"               "
"RBPL Purge INFL     ","                    ","RBPL.CLEAN          ","","Purge obsolete RBPL runs for inflation",1,0,7,"               "
"RBPL Purge IR Lin   ","RBPLPrg IR Lin BCK  ","RBPL.CLEAN          ","","Purge obsolete RBPL runs for Linear rates",1,0,7,"               "
"RBPL Purge IR Lin   ","RBPLPrg IR Lin FLH  ","RBPL.CLEAN          ","","Purge obsolete RBPL runs for Linear rates",1,0,7,"               "
"RBPL Purge IR Lin   ","RBPLPrg IR Lin FWD  ","RBPL.CLEAN          ","","Purge obsolete RBPL runs for Linear rates",1,0,7,"               "
"RBPL Purge IR Lin   ","RBPLPrg IR Lin MKT  ","RBPL.CLEAN          ","","Purge obsolete RBPL runs for Linear rates",1,0,7,"               "
"RBPL Purge IR Lin   ","RBPLPrg IR Lin SPT  ","RBPL.CLEAN          ","","Purge obsolete RBPL runs for Linear rates",1,0,7,"               "
"RBPL Purge IR NonLin","RBPL Backbone       ","RBPL.CLEAN          ","","Purge obsolete RBPL runs for Non Linear Rates",1,0,7,"               "
"RBPL Purge IR NonLin","RBPL Flash          ","RBPL.CLEAN          ","","Purge obsolete RBPL runs for Non Linear Rates",1,0,7,"               "
"RBPL Purge IR NonLin","RBPL Market         ","RBPL.CLEAN          ","","Purge obsolete RBPL runs for Non Linear Rates",1,0,7,"               "
"RBPL Start CRLin    ","                    ","RBPL.START          ","","Start run for RBPL CRD linear",1,0,7,"               "
"RBPL Start CRLin    ","                    ","RBPL.START          ","","Start run for RBPL CRD linear",1,0,7,"               "
"RBPL Start Govies   ","                    ","RBPL.START          ","","Start run for RBPL Govies runs",1,0,7,"               "
"RBPL Start INFL     ","                    ","RBPL.START          ","","Start run for RBPL Inflation runs",1,0,7,"               "
"RBPL Start INFL     ","                    ","RBPL.START          ","","Start run for RBPL Inflation runs",1,0,7,"               "
"RBPL Start IR Lin   ","RBPLSta IR Lin BCK  ","RBPL.START          ","","Start a run for RBPL IRD linear runs",1,0,7,"               "
"RBPL Start IR Lin   ","RBPLSta IR Lin FLH  ","RBPL.START          ","","Start a run for RBPL IRD linear runs",1,0,7,"               "
"RBPL Start IR Lin   ","RBPLSta IR Lin FWD  ","RBPL.START          ","","Start a run for RBPL IRD linear runs",1,0,7,"               "
"RBPL Start IR Lin   ","RBPLSta IR Lin MKT  ","RBPL.START          ","","Start a run for RBPL IRD linear runs",1,0,7,"               "
"RBPL Start IR Lin   ","RBPLSta IR Lin SPT  ","RBPL.START          ","","Start a run for RBPL IRD linear runs",1,0,7,"               "
"RBPL Start IR NonLin","RBPL Backbone       ","RBPL.START          ","","Start run for RBPL Non Linear rates",1,0,7,"               "
"RBPL Start IR NonLin","RBPL Flash          ","RBPL.START          ","","Start run for RBPL Non Linear rates",1,0,7,"               "
"RBPL Start IR NonLin","RBPL Market         ","RBPL.START          ","","Start run for RBPL Non Linear rates",1,0,7,"               "
"RBPL Stop CRLin     ","                    ","RBPL.STOP           ","","Stop a run for RBPL CRD linear",1,0,7,"               "
"RBPL Stop CRLin     ","                    ","RBPL.STOP           ","","Stop a run for RBPL CRD linear",1,0,7,"               "
"RBPL Stop Govies    ","                    ","RBPL.STOP           ","","Stop a run for RBPL Govies runs",1,0,7,"               "
"RBPL Stop INFL      ","                    ","RBPL.STOP           ","","Stop a run for RBPL inflation runs",1,0,7,"               "
"RBPL Stop INFL      ","                    ","RBPL.STOP           ","","Stop a run for RBPL inflation runs",1,0,7,"               "
"RBPL Stop IR Lin    ","RBPLSto IR Lin BCK  ","RBPL.STOP           ","","Stop a run for RBPL IRD linear runs",1,0,7,"               "
"RBPL Stop IR Lin    ","RBPLSto IR Lin FLH  ","RBPL.STOP           ","","Stop a run for RBPL IRD linear runs",1,0,7,"               "
"RBPL Stop IR Lin    ","RBPLSto IR Lin FWD  ","RBPL.STOP           ","","Stop a run for RBPL IRD linear runs",1,0,7,"               "
"RBPL Stop IR Lin    ","RBPLSto IR Lin MKT  ","RBPL.STOP           ","","Stop a run for RBPL IRD linear runs",1,0,7,"               "
"RBPL Stop IR Lin    ","RBPLSto IR Lin SPT  ","RBPL.STOP           ","","Stop a run for RBPL IRD linear runs",1,0,7,"               "
"RBPL Stop IR NonLin ","RBPL Backbone       ","RBPL.STOP           ","","Stop a run for RBPL Non Linear Rates",1,0,7,"               "
"RBPL Stop IR NonLin ","RBPL Flash          ","RBPL.STOP           ","","Stop a run for RBPL Non Linear Rates",1,0,7,"               "
"RBPL Stop IR NonLin ","RBPL Market         ","RBPL.STOP           ","","Stop a run for RBPL Non Linear Rates",1,0,7,"               "
"RECOMPUTE_GEN_FVV_NB","                    ","HDG-GEN-FV-BE       ","","Recompute & Generate Fair Value Valuations by Hedge Reference",1,0,7,"               "
"RECOMPUTE_GEN_FVV_NB","                    ","HDG-RECALC-FV       ","","Recompute & Generate Fair Value Valuations by Hedge Reference",1,0,7,"               "
"REF_DET_PL_FED_ES1_T","MX_PLAC_BK_D_BF     ","REP_BATCHES_FEED    ","","",1,0,7,"               "
"REF_DET_PL_FEED     ","MX_PLAC_BK_D_BF     ","REP_BATCHES_FEED    ","","REF_DET_PL_FEED_ES1",1,0,7,"               "
"REF_DET_PL_FEED_ES1 ","MX_PLAC_BK_D_BF     ","REP_BATCHES_FEED    ","","Reference PL datamart table feeder (ES1)",1,0,7,"               "
"REF_DET_PL_FEED_ES1 ","MX_PL_BKD_D_BF1     ","REP_BATCHES_FEED    ","","Reference PL datamart table feeder (ES1)",1,0,7,"               "
"REF_DET_PL_FEED_ES2 ","                    ","REP_BATCHES_FEED    ","","Reference PL datamart table feeder (ES2)",1,0,7,"               "
"REF_DET_PL_FEED_PLAC","MX_PLAC_BK_D_BF     ","REP_BATCHES_FEED    ","","",1,0,7,"               "
"REF_DET_PL_FEED_TEST","MX_PLAC_BK_D_BF     ","REP_BATCHES_FEED    ","","",1,0,7,"               "
"REF_PL_FEED_ES1     ","MX_PL_BKD_C_BF1     ","REP_BATCHES_FEED    ","","Reference PL datamart table feeder (ES1)",1,0,7,"               "
"REF_PL_FEED_ES2     ","                    ","REP_BATCHES_FEED    ","","Reference PL datamart table feeder (ES2)",1,0,7,"               "
"REF_RERUN           ","MX_PLAC_BK_D_BF     ","REP_BATCHES_FEED    ","","MX_PLAC_BK_D_BF",1,0,7,"               "
"RETROSPECTIVE_EFFECT","                    ","HEDGE-EFFECT        ","","Retrospective effectiveness",1,0,7,"               "
"Real Estate Funds   ","BE_RK_REAL_ETFD     ","REP_BATCHES_EXT     ","","Risk Report : Real Estate Report",1,0,7,"               "
"Refresh_Maintenance ","                    ","ACCMNT_REFRESH      ","","",1,0,7,"               "
"SALES_MRG_HEDGE     ","                    ","FUTURE FLOW SELL DOW","","Hedge the margins in non accounting currency coming from the Sales books of the CE entity",1,0,7,"               "
"SECURITY_REFRESH    ","                    ","EOD.PCENTER.EVENT.BU","","",1,0,7,"               "
"SEC_DATAFLOW_REFRESH","                    ","MPqTv52036          ","","Reference data flow refresh",1,0,7,"               "
"SEC_STLMNT          ","                    ","AUTO_SEC_SETTL      ","","Security Settlement",1,0,7,"               "
"Sales BRH           ","BE_BN_SALES_BRH     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"Sales FX Dashboard  ","BE_TDD_SALES_PF     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"Sales FX limit      ","BE_SALES_FX_LMT     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"Sales Performance   ","BE_SALES_PERFMC     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"Sales Profit        ","BE_SALES_TSD        ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"Sales Profit FX FWD ","BE_SALES_FWD        ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"Sector Concentration","BE_RK_EQ_SEC_CN     ","REP_BATCHES_EXT     ","","Risk Reports : Equity Sector Concentration",1,0,7,"               "
"Sukuk Deals Details ","BE_RK_SUKUK_DET     ","REP_BATCHES_EXT     ","","Risk Report : Sukuk Details Report",1,0,7,"               "
"Sukuk Details - Invt","BE_RK_SUKUK_DET     ","REP_BATCHES_EXT     ","","Script to generate investment Sukuk Details report dashboard-Risk extrn updated as per user req",1,0,7,"               "
"Sukuk Limit Utiliztn","BE_RK_SUK_LT_UT     ","REP_BATCHES_EXT     ","","PS_RK_SUK_LMT_UTILZN - Renamed",1,0,7,"               "
"Sukuk OS Vs Target  ","BE_INV_SUKUK_OS     ","REP_BATCHES_EXT     ","","Script to generate the investment Sukuk OS report dashboard",1,0,7,"               "
"Sukuk OS in LCY     ","BE_RK_VAR_SUKPF     ","REP_BATCHES_EXT     ","","PS_RK_VAR_SUKUK_PTFO - Renamed",1,0,7,"               "
"Sukuk Revenue Target","BE_INV_SUKUKREV     ","REP_BATCHES_EXT     ","","Script to generate the investment Sukuk Revenue report dashboard",1,0,7,"               "
"Sukuk Summary       ","BE_RK_SUKUK_SUM     ","REP_BATCHES_EXT     ","","Risk Report : Sukuk Summary Report",1,0,7,"               "
"T24_MIG_RECON       ","Counterparty BE     ","REP_BATCHES_EXT     ","","T24 Migration Recon Reports",1,0,7,"               "
"T24_MIG_RECON       ","Counterparty BF     ","REP_BATCHES_FEED    ","","T24 Migration Recon Reports",1,0,7,"               "
"T24_MIG_RECON       ","MD BE               ","REP_BATCHES_EXT     ","","T24 Migration Recon Reports",1,0,7,"               "
"T24_MIG_RECON       ","MD BF               ","REP_BATCHES_FEED    ","","T24 Migration Recon Reports",1,0,7,"               "
"T24_MIG_RECON       ","SSI BE              ","REP_BATCHES_EXT     ","","T24 Migration Recon Reports",1,0,7,"               "
"T24_MIG_RECON       ","SSI BF              ","REP_BATCHES_FEED    ","","T24 Migration Recon Reports",1,0,7,"               "
"T24_MIG_RECON       ","TRN BE              ","REP_BATCHES_EXT     ","","T24 Migration Recon Reports",1,0,7,"               "
"T24_MIG_RECON       ","TRN BF              ","REP_BATCHES_FEED    ","","T24 Migration Recon Reports",1,0,7,"               "
"TCS Dashboard       ","BE_TDD_CUST_SOL     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"TD Actual Vs Target ","BE_TDD_INVESTMN     ","REP_BATCHES_EXT     ","","PS_TDD_INVESTMENT - Renamed",1,0,7,"               "
"TD Limit Utilization","BE_RK_LIMIT_UTN     ","REP_BATCHES_EXT     ","","PS_RK_LIMIT_UTILIZTN - Renamed",1,0,7,"               "
"TEST                ","                    ","REP_BATCHES_FEED    ","","",1,0,7,"               "
"TEST_NOSTRO_RECON   ","BAB_NSTRRSK_BFD     ","REP_BATCHES_FEED    ","","",1,0,7,"               "
"TEST_NOSTRO_RECON   ","BE_NOSTRO_BAL_R     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"TEST_NOSTRO_RECON   ","BE_NOSTRO_RECON     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"TEST_NOSTRO_RECON   ","BF_NST_RSK_C        ","REP_BATCHES_FEED    ","","",1,0,7,"               "
"TEST_PS             ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"TEST_PS             ","                    ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"TEST_PS_NOS         ","1BAB_NSTRSK_BFD     ","REP_BATCHES_FEED    ","","TEST_PS_NOS",1,0,7,"               "
"TEST_PS_NOS         ","1BE_NOSTR_BAL_R     ","REP_BATCHES_EXT     ","","TEST_PS_NOS",1,0,7,"               "
"TEST_PS_NOS         ","1BE_NOSTR_RECON     ","REP_BATCHES_EXT     ","","TEST_PS_NOS",1,0,7,"               "
"TEST_PS_NOS         ","1BF_NST_RSK_C       ","REP_BATCHES_FEED    ","","TEST_PS_NOS",1,0,7,"               "
"TEST_PS_NOS_BE      ","1BE_NOSTR_BAL_R     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"TEST_PS_NOS_BE      ","1BE_NOSTR_RECON     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"TEST_PS_NOS_BF      ","1BAB_NSTRSK_BFD     ","REP_BATCHES_FEED    ","","Only Batch of feeders for NOSTRO",1,0,7,"               "
"TEST_PS_NOS_BF      ","1BF_NST_RSK_C       ","REP_BATCHES_FEED    ","","Only Batch of feeders for NOSTRO",1,0,7,"               "
"TEST_RECON_ONLY     ","BE_NOSTRO_RECON     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"TF Dashboard        ","BE_SALES_TRDFIN     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"TRADES_LOGICAL_PURGE","                    ","PURGE               ","","Trades Logical Purge",2,0,1,"               "
"TRADES_PHYSICAL_PURG","                    ","PHISICAL-PURGE      ","","Trades Physical Purge",3,1,7,"               "
"Test_Acc            ","                    ","ACGPOS              ","","",1,0,7,"               "
"Treasury Asset Limit","BE_RK_TRY_LIMIT     ","REP_BATCHES_EXT     ","","Risk Report : Treasury Limit Details Report",1,0,7,"               "
"USD Position        ","BE_SALES_AB_USD     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"USD Position History","BE_FXU_USD_POS      ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"USD Positions       ","BE_LIQ_USD_POS      ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"Volume by Tenor     ","BE_LIQ_DI_P_CAT     ","REP_BATCHES_EXT     ","","",1,0,7,"               "
"WHATIF_CANCEL       ","                    ","EOD.PCENTER.EVENT.BU","","Bulk cancel of Draft deals",1,0,7,"               "
"WHATIF_PURGE        ","                    ","DRAFTS_PURGE        ","","Bulk purge of what if trades",1,0,7,"               "
"XVA_PLA_MDC_CR      ","                    ","MD-COPY             ","","Market data copy for XVA PLA credit effect",1,0,7,"               "
"XVA_PLA_MDC_FX      ","                    ","MD-COPY             ","","Market data copy for XVA PLA FX effect",1,0,7,"               "
"XVA_PLA_MDC_IR      ","                    ","MD-COPY             ","","Market data copy for XVA PLA IR effect",1,0,7,"               "
"XVA_PLA_MDC_TH      ","                    ","MD-COPY             ","","Market data copy for XVA PLA theta effect",1,0,7,"               "
"XVA_PLA_MDC_VO      ","                    ","MD-COPY             ","","Market data copy for XVA PLA volatility effect",1,0,7,"               "
"test_BF_NST_RSK_C   ","                    ","REP_BATCHES_FEED    ","","",1,0,7,"               "
